1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,wound
0.17433404922485352,0.0009679794311523438,0.0008001327514648438,0.0007863044738769531,0.0007660388946533203,0.0007691383361816406,0.0007648468017578125,0.0007638931274414062,0.000759124755859375,0.0007517337799072266,0.0007779598236083984,0.0009050369262695312,0.0009241104125976562,0.0008831024169921875,0.0008211135864257812,0.0008273124694824219,0.0008189678192138672,0.0007901191711425781,0.0007760524749755859,0.0007889270782470703,0.0007779598236083984,0.0007650852203369141,0.0007538795471191406,0.0007491111755371094,0.0007510185241699219,0.0007512569427490234,0.0007538795471191406,0.0007598400115966797,0.0007443428039550781,0.0008292198181152344,0.0011272430419921875,0.000843048095703125,0.000789642333984375,0.001013040542602539,0.0007801055908203125,0.0007648468017578125,0.0007548332214355469,0.0007479190826416016,0.0007450580596923828,0.0007698535919189453,0.0007727146148681641,0.0007579326629638672,0.0007498264312744141,0.0007443428039550781,0.0007431507110595703,0.0007429122924804688,0.0007507801055908203,0.000759124755859375,0.0008289813995361328,0.0007951259613037109,0.0010731220245361328,0.0008711814880371094,0.0008149147033691406,0.0007860660552978516,0.0007989406585693359,0.0007860660552978516,0.0007784366607666016,0.0007760524749755859,0.0007688999176025391,0.000782012939453125,0.0007791519165039062,0.0007688999176025391,0.0007658004760742188,0.0007617473602294922,0.0007712841033935547,0.0007688999176025391,0.0008008480072021484,0.0007779598236083984,0.0007700920104980469,0.0007839202880859375,0.0007851123809814453,0.0007719993591308594,0.0007741451263427734,0.0007688999176025391,0.0007700920104980469,0.0007669925689697266,0.0007638931274414062,0.0007748603820800781,0.0007700920104980469,0.0007669925689697266,0.0007557868957519531,0.0007669925689697266,0.000762939453125,0.0007588863372802734,0.000762939453125,0.0007610321044921875,0.0007579326629638672,0.0007631778717041016,0.0007658004760742188,0.0007398128509521484,0.0007371902465820312,0.00074005126953125,0.0007367134094238281,0.0007441043853759766,0.0008151531219482422,0.0008149147033691406,0.0007801055908203125,0.0007712841033935547,0.000762939453125,0.0007648468017578125,[1]
0.17517995834350586,0.0009663105010986328,0.000782012939453125,0.0007503032684326172,0.0007328987121582031,0.0007679462432861328,0.0007328987121582031,0.0007312297821044922,0.0007240772247314453,0.0007219314575195312,0.0007219314575195312,0.0007200241088867188,0.0007312297821044922,0.0007200241088867188,0.0007159709930419922,0.0007162094116210938,0.0007529258728027344,0.0006999969482421875,0.0007312297821044922,0.0007219314575195312,0.0007159709930419922,0.000701904296875,0.0007169246673583984,0.0007131099700927734,0.0007121562957763672,0.0007109642028808594,0.0007140636444091797,0.0007119178771972656,0.0007119178771972656,0.0007159709930419922,0.0007176399230957031,0.0007069110870361328,0.0006978511810302734,0.0007431507110595703,0.0007309913635253906,0.0007190704345703125,0.0007128715515136719,0.0007131099700927734,0.0007109642028808594,0.0007128715515136719,0.0007228851318359375,0.0007162094116210938,0.0006978511810302734,0.0007212162017822266,0.0007131099700927734,0.0007150173187255859,0.0007119178771972656,0.0007128715515136719,0.0007240772247314453,0.0007109642028808594,0.0007128715515136719,0.000698089599609375,0.0007119178771972656,0.0006999969482421875,0.0007181167602539062,0.0007028579711914062,0.0007119178771972656,0.0007107257843017578,0.0007228851318359375,0.0007090568542480469,0.0007109642028808594,0.0007297992706298828,0.0007469654083251953,0.0007109642028808594,0.0007181167602539062,0.0007140636444091797,0.0006821155548095703,0.0006930828094482422,0.0007100105285644531,0.0007150173187255859,0.0007181167602539062,0.0007119178771972656,0.0006809234619140625,0.0007300376892089844,0.0007259845733642578,0.0007138252258300781,0.0006778240203857422,0.0006918907165527344,0.0007138252258300781,0.0006809234619140625,0.0007021427154541016,0.0007159709930419922,0.0006730556488037109,0.0006918907165527344,0.0007071495056152344,0.0007240772247314453,0.0007159709930419922,0.0007059574127197266,0.0007119178771972656,0.0007150173187255859,0.0007319450378417969,0.0007169246673583984,0.0007159709930419922,0.0007088184356689453,0.0007100105285644531,0.0007159709930419922,0.0007119178771972656,0.0007159709930419922,0.0007150173187255859,0.0007059574127197266,[2]
0.15162014961242676,0.0008919239044189453,0.0007760524749755859,0.0007610321044921875,0.0007407665252685547,0.0007402896881103516,0.0007388591766357422,0.0007331371307373047,0.0007259845733642578,0.0007290840148925781,0.0007190704345703125,0.0007250308990478516,0.0007212162017822266,0.0007281303405761719,0.0007202625274658203,0.0007250308990478516,0.0007178783416748047,0.000720977783203125,0.0007219314575195312,0.0006918907165527344,0.0007050037384033203,0.0007369518280029297,0.0007410049438476562,0.0007171630859375,0.0007150173187255859,0.0007188320159912109,0.0007169246673583984,0.0007109642028808594,0.0007219314575195312,0.0007200241088867188,0.0007021427154541016,0.0007150173187255859,0.0007169246673583984,0.0007259845733642578,0.0007171630859375,0.0007131099700927734,0.0007228851318359375,0.0007348060607910156,0.0007219314575195312,0.0007090568542480469,0.0007140636444091797,0.0007143020629882812,0.0007123947143554688,0.0007119178771972656,0.0007119178771972656,0.0006849765777587891,0.000701904296875,0.0007150173187255859,0.0007157325744628906,0.0007081031799316406,0.0006918907165527344,0.0007231235504150391,0.0006825923919677734,0.0006921291351318359,0.0007159709930419922,0.0007069110870361328,0.0007727146148681641,0.0007579326629638672,0.0007359981536865234,0.00072479248046875,0.0007207393646240234,0.0007090568542480469,0.0007119178771972656,0.0007069110870361328,0.0007078647613525391,0.0007169246673583984,0.0007147789001464844,0.0007088184356689453,0.0007131099700927734,0.0007071495056152344,0.0007097721099853516,0.0007090568542480469,0.0007081031799316406,0.0007200241088867188,0.0006680488586425781,0.0007140636444091797,0.0007109642028808594,0.0006608963012695312,0.0007121562957763672,0.0007066726684570312,0.0007469654083251953,0.0007450580596923828,0.0007350444793701172,0.0007250308990478516,0.0007169246673583984,0.0007078647613525391,0.0007128715515136719,0.0007090568542480469,0.0007281303405761719,0.0007162094116210938,0.0008640289306640625,0.0007550716400146484,0.000659942626953125,0.0006530284881591797,0.0006539821624755859,0.0006542205810546875,0.0006971359252929688,0.0006580352783203125,0.0006530284881591797,0.0006561279296875,[3]
0.15272784233093262,0.0010843276977539062,0.0009660720825195312,0.0009198188781738281,0.0008730888366699219,0.0008752346038818359,0.000904083251953125,0.0008821487426757812,0.0008769035339355469,0.0008652210235595703,0.0008587837219238281,0.0008540153503417969,0.0009000301361083984,0.0008959770202636719,0.0008609294891357422,0.000865936279296875,0.0008561611175537109,0.0008680820465087891,0.0008678436279296875,0.0008349418640136719,0.0008678436279296875,0.0008690357208251953,0.0008838176727294922,0.0008907318115234375,0.0009288787841796875,0.00096893310546875,0.0008630752563476562,0.0008840560913085938,0.0008561611175537109,0.0008587837219238281,0.0008339881896972656,0.0008578300476074219,0.0008509159088134766,0.0008072853088378906,0.000843048095703125,0.0008502006530761719,0.0009362697601318359,0.0009467601776123047,0.0009589195251464844,0.0009016990661621094,0.0008959770202636719,0.0008761882781982422,0.0008759498596191406,0.0008611679077148438,0.0008540153503417969,0.0008618831634521484,0.0008571147918701172,0.0008540153503417969,0.0008578300476074219,0.0008590221405029297,0.0008330345153808594,0.0008158683776855469,0.0008111000061035156,0.0008540153503417969,0.0008680820465087891,0.0008630752563476562,0.0009131431579589844,0.0008690357208251953,0.0008409023284912109,0.0008471012115478516,0.0009260177612304688,0.0009577274322509766,0.0008749961853027344,0.0008380413055419922,0.0008151531219482422,0.0008039474487304688,0.0008409023284912109,0.0008211135864257812,0.0008111000061035156,0.0008089542388916016,0.0007948875427246094,0.0007929801940917969,0.0007810592651367188,0.0008058547973632812,0.0008080005645751953,0.0008072853088378906,0.0008018016815185547,0.0007941722869873047,0.0007939338684082031,0.0007929801940917969,0.0008180141448974609,0.0008051395416259766,0.0008041858673095703,0.0007977485656738281,0.0007989406585693359,0.0007879734039306641,0.0008060932159423828,0.0008111000061035156,0.0008120536804199219,0.0008418560028076172,0.0008170604705810547,0.0008001327514648438,0.0008020401000976562,0.000804901123046875,0.0008068084716796875,0.000823974609375,0.0009009838104248047,0.0008409023284912109,0.0008118152618408203,0.00080108642578125,[4]
0.16847801208496094,0.001049041748046875,0.0009369850158691406,0.0008940696716308594,0.0009031295776367188,0.0008969306945800781,0.0008928775787353516,0.0008370876312255859,0.0008568763732910156,0.0008499622344970703,0.0008769035339355469,0.0008418560028076172,0.0008709430694580078,0.0009980201721191406,0.001049041748046875,0.0009899139404296875,0.0011992454528808594,0.0010628700256347656,0.0009129047393798828,0.0008749961853027344,0.0009071826934814453,0.0013051033020019531,0.0011119842529296875,0.0009410381317138672,0.0009081363677978516,0.000881195068359375,0.0008459091186523438,0.0008502006530761719,0.0008642673492431641,0.0008711814880371094,0.0008668899536132812,0.0008451938629150391,0.0008592605590820312,0.0008387565612792969,0.0008568763732910156,0.0008611679077148438,0.0008640289306640625,0.0009222030639648438,0.0009317398071289062,0.0009100437164306641,0.0008959770202636719,0.0010828971862792969,0.0009200572967529297,0.0008230209350585938,0.0008656978607177734,0.0008680820465087891,0.0008597373962402344,0.0008580684661865234,0.0008368492126464844,0.0008480548858642578,0.0008902549743652344,0.0008680820465087891,0.0009698867797851562,0.0008838176727294922,0.0008230209350585938,0.0008420944213867188,0.0008220672607421875,0.0008490085601806641,0.0008740425109863281,0.0008661746978759766,0.0008478164672851562,0.0008461475372314453,0.000843048095703125,0.0008509159088134766,0.0008418560028076172,0.0008699893951416016,0.0009510517120361328,0.0009098052978515625,0.0008790493011474609,0.0008518695831298828,0.0008678436279296875,0.0009069442749023438,0.0008759498596191406,0.0008697509765625,0.0008361339569091797,0.0008356571197509766,0.0008649826049804688,0.0008618831634521484,0.0008599758148193359,0.0008859634399414062,0.0008540153503417969,0.0008609294891357422,0.0008518695831298828,0.0008060932159423828,0.0008540153503417969,0.0008511543273925781,0.0008640289306640625,0.0008292198181152344,0.0008389949798583984,0.0008399486541748047,0.0009388923645019531,0.0008769035339355469,0.0008530616760253906,0.0008220672607421875,0.0008478164672851562,0.0008409023284912109,0.0008521080017089844,0.0008451938629150391,0.0008540153503417969,0.0008599758148193359,[5]
0.1634969711303711,0.001123189926147461,0.0009679794311523438,0.0009310245513916016,0.0009379386901855469,0.0009739398956298828,0.00092315673828125,0.0008409023284912109,0.0008728504180908203,0.0009491443634033203,0.0008540153503417969,0.0008590221405029297,0.0009279251098632812,0.0008668899536132812,0.0008339881896972656,0.0008471012115478516,0.0008699893951416016,0.0008668899536132812,0.0008807182312011719,0.0008678436279296875,0.0008192062377929688,0.0008399486541748047,0.0008509159088134766,0.0008308887481689453,0.0008471012115478516,0.0008809566497802734,0.0008709430694580078,0.0008590221405029297,0.0008380413055419922,0.0009050369262695312,0.0008928775787353516,0.0008609294891357422,0.0008671283721923828,0.0008602142333984375,0.0008599758148193359,0.0008699893951416016,0.0008661746978759766,0.0008778572082519531,0.0008580684661865234,0.0008058547973632812,0.0008637905120849609,0.0008590221405029297,0.0008602142333984375,0.0008978843688964844,0.0008800029754638672,0.0008530616760253906,0.0008618831634521484,0.0009789466857910156,0.0008389949798583984,0.0008740425109863281,0.0008749961853027344,0.0008549690246582031,0.0008130073547363281,0.0008373260498046875,0.0009031295776367188,0.0008499622344970703,0.0008597373962402344,0.0008540153503417969,0.0008540153503417969,0.0008459091186523438,0.0008721351623535156,0.0008566379547119141,0.0008597373962402344,0.0008800029754638672,0.0008556842803955078,0.0008089542388916016,0.0008440017700195312,0.0008099079132080078,0.000843048095703125,0.0008330345153808594,0.0008237361907958984,0.0008409023284912109,0.0008502006530761719,0.0008671283721923828,0.0008561611175537109,0.0008788108825683594,0.0009829998016357422,0.0011889934539794922,0.0010759830474853516,0.0010569095611572266,0.0009417533874511719,0.0008981227874755859,0.0008940696716308594,0.0008881092071533203,0.0008919239044189453,0.0008068084716796875,0.0010182857513427734,0.0012619495391845703,0.001026153564453125,0.000926971435546875,0.0009081363677978516,0.0008378028869628906,0.0007989406585693359,0.0008168220520019531,0.0008089542388916016,0.0008199214935302734,0.0008120536804199219,0.000804901123046875,0.0008051395416259766,0.00080108642578125,[6]
0.15772700309753418,0.0011501312255859375,0.0010979175567626953,0.0008890628814697266,0.0009019374847412109,0.0008320808410644531,0.0008780956268310547,0.0008788108825683594,0.0008618831634521484,0.0008749961853027344,0.0008637905120849609,0.0008609294891357422,0.0008561611175537109,0.0008988380432128906,0.0009710788726806641,0.0011153221130371094,0.0010318756103515625,0.0010159015655517578,0.0009989738464355469,0.0009419918060302734,0.0009217262268066406,0.0008881092071533203,0.0008671283721923828,0.0008602142333984375,0.0009059906005859375,0.0012328624725341797,0.0009317398071289062,0.0008947849273681641,0.000885009765625,0.0008339881896972656,0.0010900497436523438,0.0009949207305908203,0.000926971435546875,0.0009031295776367188,0.0008897781372070312,0.0009071826934814453,0.0008299350738525391,0.0008490085601806641,0.0008640289306640625,0.0008442401885986328,0.0008687973022460938,0.0010101795196533203,0.0009379386901855469,0.0011801719665527344,0.0010218620300292969,0.0009379386901855469,0.0009140968322753906,0.0008969306945800781,0.000888824462890625,0.0008749961853027344,0.0008599758148193359,0.0008089542388916016,0.0008091926574707031,0.0008251667022705078,0.0008199214935302734,0.0008099079132080078,0.0007970333099365234,0.0007989406585693359,0.0008120536804199219,0.0008568763732910156,0.0008440017700195312,0.0008230209350585938,0.0008120536804199219,0.0007901191711425781,0.0009207725524902344,0.0009200572967529297,0.000865936279296875,0.0008289813995361328,0.0008146762847900391,0.0008089542388916016,0.0008060932159423828,0.0008158683776855469,0.0008528232574462891,0.0008120536804199219,0.00080108642578125,0.0007901191711425781,0.0007929801940917969,0.0007929801940917969,0.0008249282836914062,0.0008258819580078125,0.0007829666137695312,0.0008039474487304688,0.0007982254028320312,0.0007920265197753906,0.0007920265197753906,0.000823974609375,0.0008001327514648438,0.0007898807525634766,0.0007910728454589844,0.0007879734039306641,0.0007908344268798828,0.0008370876312255859,0.0008080005645751953,0.0008111000061035156,0.0007851123809814453,0.0007979869842529297,0.0007889270782470703,0.0008428096771240234,0.0008597373962402344,0.0008287429809570312,"[7, 14]"
0.1646730899810791,0.0010149478912353516,0.0009081363677978516,0.0008771419525146484,0.0008568763732910156,0.0008339881896972656,0.0008199214935302734,0.0008451938629150391,0.0008909702301025391,0.0008909702301025391,0.0008828639984130859,0.0008702278137207031,0.0008339881896972656,0.0008614063262939453,0.0008530616760253906,0.0009219646453857422,0.0008168220520019531,0.0008528232574462891,0.0008618831634521484,0.0008609294891357422,0.0008111000061035156,0.0009181499481201172,0.0008449554443359375,0.000865936279296875,0.0008561611175537109,0.0008628368377685547,0.0008640289306640625,0.0008258819580078125,0.0008671283721923828,0.0008637905120849609,0.0008499622344970703,0.0008509159088134766,0.0008599758148193359,0.0009069442749023438,0.0008730888366699219,0.0008902549743652344,0.0009186267852783203,0.000843048095703125,0.0008418560028076172,0.0008609294891357422,0.0008492469787597656,0.0008440017700195312,0.0008602142333984375,0.0008440017700195312,0.0008530616760253906,0.0008590221405029297,0.000926971435546875,0.0008540153503417969,0.0008547306060791016,0.0008509159088134766,0.00084686279296875,0.0008580684661865234,0.0008578300476074219,0.0008611679077148438,0.0008680820465087891,0.0008571147918701172,0.0008492469787597656,0.0008440017700195312,0.0008757114410400391,0.0008711814880371094,0.0008766651153564453,0.0009779930114746094,0.001068115234375,0.001013040542602539,0.0010309219360351562,0.0010352134704589844,0.0009288787841796875,0.00090789794921875,0.0008931159973144531,0.0008928775787353516,0.0008740425109863281,0.000885009765625,0.0011703968048095703,0.001065969467163086,0.0009660720825195312,0.00086212158203125,0.0009069442749023438,0.0009107589721679688,0.0010499954223632812,0.0010828971862792969,0.0010480880737304688,0.000946044921875,0.0009396076202392578,0.0008409023284912109,0.000885009765625,0.0009191036224365234,0.0010418891906738281,0.0011119842529296875,0.0011587142944335938,0.0014579296112060547,0.0010628700256347656,0.0011277198791503906,0.0010309219360351562,0.0011649131774902344,0.0010178089141845703,0.001168966293334961,0.0010509490966796875,0.0010569095611572266,0.001252889633178711,0.0010080337524414062,"[7, 16]"
0.15759491920471191,0.0010733604431152344,0.0009748935699462891,0.0009248256683349609,0.0009250640869140625,0.0009181499481201172,0.0009601116180419922,0.001538991928100586,0.0010750293731689453,0.000988006591796875,0.0008859634399414062,0.0009229183197021484,0.0008890628814697266,0.0008778572082519531,0.0008420944213867188,0.0008661746978759766,0.0008809566497802734,0.0008833408355712891,0.0008721351623535156,0.0008258819580078125,0.0008599758148193359,0.0008602142333984375,0.0010538101196289062,0.0010187625885009766,0.0012519359588623047,0.0009560585021972656,0.0009098052978515625,0.0008890628814697266,0.0008940696716308594,0.0008778572082519531,0.0008611679077148438,0.0008878707885742188,0.0008652210235595703,0.0008599758148193359,0.0008690357208251953,0.0008678436279296875,0.0008680820465087891,0.0008511543273925781,0.0008530616760253906,0.0008268356323242188,0.0009140968322753906,0.0009210109710693359,0.0008509159088134766,0.0008618831634521484,0.0008471012115478516,0.0008246898651123047,0.000885009765625,0.0008702278137207031,0.0008559226989746094,0.0008199214935302734,0.0008389949798583984,0.0008320808410644531,0.0008990764617919922,0.0008368492126464844,0.0008690357208251953,0.0008561611175537109,0.000843048095703125,0.0008521080017089844,0.0008540153503417969,0.0008480548858642578,0.0008330345153808594,0.000843048095703125,0.000843048095703125,0.0008518695831298828,0.0008697509765625,0.00086212158203125,0.0008549690246582031,0.0008509159088134766,0.0008511543273925781,0.0008502006530761719,0.0009307861328125,0.0008931159973144531,0.0008749961853027344,0.0008080005645751953,0.0008409023284912109,0.0008301734924316406,0.0008511543273925781,0.0008649826049804688,0.0008199214935302734,0.0008091926574707031,0.0008161067962646484,0.000885009765625,0.0008859634399414062,0.0008749961853027344,0.0008540153503417969,0.0008099079132080078,0.0008540153503417969,0.0008370876312255859,0.0008015632629394531,0.0007922649383544922,0.0007917881011962891,0.0007889270782470703,0.0007960796356201172,0.0007908344268798828,0.0007941722869873047,0.0008409023284912109,0.00084686279296875,0.0008149147033691406,0.0007936954498291016,0.0007860660552978516,"[8, 14]"
0.16546010971069336,0.0010781288146972656,0.0009770393371582031,0.0009109973907470703,0.0008866786956787109,0.000885009765625,0.0008950233459472656,0.0008769035339355469,0.0008749961853027344,0.0009000301361083984,0.0009009838104248047,0.0008599758148193359,0.0008749961853027344,0.0008652210235595703,0.0008699893951416016,0.0008640289306640625,0.0009281635284423828,0.0008780956268310547,0.0008628368377685547,0.0009419918060302734,0.0008530616760253906,0.0008640289306640625,0.0008769035339355469,0.0008180141448974609,0.0008580684661865234,0.0008361339569091797,0.00086212158203125,0.0008568763732910156,0.0008840560913085938,0.0008671283721923828,0.0008130073547363281,0.0008578300476074219,0.0008928775787353516,0.0008063316345214844,0.0008866786956787109,0.0008640289306640625,0.0008602142333984375,0.0008299350738525391,0.0008530616760253906,0.0014028549194335938,0.0011179447174072266,0.001096963882446289,0.00096893310546875,0.0009548664093017578,0.0009150505065917969,0.0008561611175537109,0.0008220672607421875,0.0008199214935302734,0.0007967948913574219,0.000804901123046875,0.0008800029754638672,0.001241922378540039,0.0010089874267578125,0.0009109973907470703,0.0008637905120849609,0.0008368492126464844,0.0008461475372314453,0.00084686279296875,0.0008311271667480469,0.0008230209350585938,0.0008120536804199219,0.00080108642578125,0.0008127689361572266,0.0008330345153808594,0.0008130073547363281,0.00080108642578125,0.0007939338684082031,0.0008630752563476562,0.0008180141448974609,0.0009081363677978516,0.0012021064758300781,0.0009400844573974609,0.0008749961853027344,0.0008320808410644531,0.0008342266082763672,0.0008230209350585938,0.0008130073547363281,0.0008099079132080078,0.0008111000061035156,0.0008051395416259766,0.0008170604705810547,0.0008211135864257812,0.0008039474487304688,0.0008418560028076172,0.0008304119110107422,0.0008180141448974609,0.0008089542388916016,0.0008840560913085938,0.0008330345153808594,0.0008399486541748047,0.0008139610290527344,0.00092315673828125,0.0009219646453857422,0.0008897781372070312,0.0008492469787597656,0.0008249282836914062,0.0008080005645751953,0.0008082389831542969,0.0008099079132080078,0.000843048095703125,"[8, 16]"
